2025-12-17 19:46:06,592 - Epoch [4/80], Step [1800/1875], D Loss: -1.3836, G Loss: 15.2709, GP: 0.0147, D(x): -14.0136, D(G(z)): -15.5446
2025-12-17 19:46:15,347 - Epoch [5/80], Step [200/1875], D Loss: -1.7310, G Loss: 12.9316, GP: 0.0144, D(x): -10.6952, D(G(z)): -12.5704
2025-12-17 19:46:21,836 - Epoch [5/80], Step [400/1875], D Loss: -2.4035, G Loss: 14.6746, GP: 0.0153, D(x): -12.3494, D(G(z)): -14.9058
2025-12-17 19:46:28,175 - Epoch [5/80], Step [600/1875], D Loss: -2.1015, G Loss: 16.9561, GP: 0.0058, D(x): -14.6353, D(G(z)): -16.7950
2025-12-17 19:46:35,588 - Epoch [5/80], Step [800/1875], D Loss: -1.9820, G Loss: 12.6311, GP: 0.0151, D(x): -10.4600, D(G(z)): -12.5929
2025-12-17 19:46:41,856 - Epoch [5/80], Step [1000/1875], D Loss: -1.7929, G Loss: 14.6653, GP: 0.0123, D(x): -12.5763, D(G(z)): -14.4921
2025-12-17 19:46:48,215 - Epoch [5/80], Step [1200/1875], D Loss: -1.6819, G Loss: 14.3995, GP: 0.0095, D(x): -12.8521, D(G(z)): -14.6295
2025-12-17 19:46:54,474 - Epoch [5/80], Step [1400/1875], D Loss: -1.8698, G Loss: 13.8738, GP: 0.0153, D(x): -11.4699, D(G(z)): -13.4924
2025-12-17 19:47:00,754 - Epoch [5/80], Step [1600/1875], D Loss: -1.6432, G Loss: 11.9271, GP: 0.0067, D(x): -10.6716, D(G(z)): -12.3819
2025-12-17 19:47:07,059 - Epoch [5/80], Step [1800/1875], D Loss: -2.2092, G Loss: 13.2790, GP: 0.0198, D(x): -10.7626, D(G(z)): -13.1700
2025-12-17 19:47:15,848 - Epoch [6/80], Step [200/1875], D Loss: -1.0804, G Loss: 14.1547, GP: 0.0094, D(x): -12.9352, D(G(z)): -14.1091
2025-12-17 19:47:22,306 - Epoch [6/80], Step [400/1875], D Loss: -1.9920, G Loss: 16.0237, GP: 0.0105, D(x): -13.6215, D(G(z)): -15.7190
2025-12-17 19:47:28,610 - Epoch [6/80], Step [600/1875], D Loss: -2.0219, G Loss: 13.6797, GP: 0.0144, D(x): -12.0044, D(G(z)): -14.1701
2025-12-17 19:47:34,959 - Epoch [6/80], Step [800/1875], D Loss: -2.3473, G Loss: 13.0184, GP: 0.0255, D(x): -10.8403, D(G(z)): -13.4426
2025-12-17 19:47:41,236 - Epoch [6/80], Step [1000/1875], D Loss: -2.5717, G Loss: 17.6653, GP: 0.0159, D(x): -15.4936, D(G(z)): -18.2239
2025-12-17 19:47:47,519 - Epoch [6/80], Step [1200/1875], D Loss: -2.5685, G Loss: 15.7753, GP: 0.0117, D(x): -13.1333, D(G(z)): -15.8189
2025-12-17 19:47:53,811 - Epoch [6/80], Step [1400/1875], D Loss: -2.3007, G Loss: 10.7025, GP: 0.0148, D(x): -8.7003, D(G(z)): -11.1489
2025-12-17 19:48:00,126 - Epoch [6/80], Step [1600/1875], D Loss: -1.7406, G Loss: 16.5082, GP: 0.0103, D(x): -15.8843, D(G(z)): -17.7281
2025-12-17 19:48:06,423 - Epoch [6/80], Step [1800/1875], D Loss: -1.3988, G Loss: 18.0866, GP: 0.0161, D(x): -17.0287, D(G(z)): -18.5887
2025-12-17 19:48:15,249 - Epoch [7/80], Step [200/1875], D Loss: -2.1678, G Loss: 14.9260, GP: 0.0114, D(x): -12.8902, D(G(z)): -15.1720
2025-12-17 19:48:21,756 - Epoch [7/80], Step [400/1875], D Loss: -2.0823, G Loss: 18.2883, GP: 0.0123, D(x): -16.7773, D(G(z)): -18.9831
2025-12-17 19:48:28,127 - Epoch [7/80], Step [600/1875], D Loss: -1.8146, G Loss: 17.5902, GP: 0.0280, D(x): -16.2029, D(G(z)): -18.2971
2025-12-17 19:48:34,459 - Epoch [7/80], Step [800/1875], D Loss: -2.3076, G Loss: 16.9092, GP: 0.0131, D(x): -14.0343, D(G(z)): -16.4729
2025-12-17 19:48:40,799 - Epoch [7/80], Step [1000/1875], D Loss: -1.5239, G Loss: 16.5834, GP: 0.0112, D(x): -14.7347, D(G(z)): -16.3704
2025-12-17 19:48:47,203 - Epoch [7/80], Step [1200/1875], D Loss: -1.3667, G Loss: 14.8993, GP: 0.0148, D(x): -13.0722, D(G(z)): -14.5871
2025-12-17 19:48:53,566 - Epoch [7/80], Step [1400/1875], D Loss: -3.1946, G Loss: 12.6652, GP: 0.0374, D(x): -9.1793, D(G(z)): -12.7481
2025-12-17 19:48:59,947 - Epoch [7/80], Step [1600/1875], D Loss: -1.2766, G Loss: 17.8878, GP: 0.0075, D(x): -15.6554, D(G(z)): -17.0072
2025-12-17 19:49:06,321 - Epoch [7/80], Step [1800/1875], D Loss: -1.4897, G Loss: 15.2831, GP: 0.0095, D(x): -13.8828, D(G(z)): -15.4680
2025-12-17 19:49:15,208 - Epoch [8/80], Step [200/1875], D Loss: -1.1767, G Loss: 16.7299, GP: 0.0108, D(x): -14.7216, D(G(z)): -16.0066
2025-12-17 19:49:22,257 - Epoch [8/80], Step [400/1875], D Loss: -1.5999, G Loss: 14.5731, GP: 0.0103, D(x): -12.6932, D(G(z)): -14.3964
2025-12-17 19:49:29,373 - Epoch [8/80], Step [600/1875], D Loss: -1.6079, G Loss: 16.4280, GP: 0.0143, D(x): -14.8854, D(G(z)): -16.6368
2025-12-17 19:49:35,763 - Epoch [8/80], Step [800/1875], D Loss: -1.1808, G Loss: 13.7553, GP: 0.0095, D(x): -12.8036, D(G(z)): -14.0793
2025-12-17 19:49:42,138 - Epoch [8/80], Step [1000/1875], D Loss: -2.2596, G Loss: 13.6672, GP: 0.0143, D(x): -11.1214, D(G(z)): -13.5240
2025-12-17 19:49:48,509 - Epoch [8/80], Step [1200/1875], D Loss: -1.4856, G Loss: 14.6633, GP: 0.0103, D(x): -12.9695, D(G(z)): -14.5584
2025-12-17 19:49:54,877 - Epoch [8/80], Step [1400/1875], D Loss: -1.4360, G Loss: 14.2774, GP: 0.0120, D(x): -12.6507, D(G(z)): -14.2067
2025-12-17 19:50:01,283 - Epoch [8/80], Step [1600/1875], D Loss: -1.3007, G Loss: 15.0799, GP: 0.0108, D(x): -13.8728, D(G(z)): -15.2810
2025-12-17 19:50:07,686 - Epoch [8/80], Step [1800/1875], D Loss: -1.4613, G Loss: 15.6717, GP: 0.0116, D(x): -14.4562, D(G(z)): -16.0335
2025-12-17 19:50:16,590 - Epoch [9/80], Step [200/1875], D Loss: -1.9451, G Loss: 15.1357, GP: 0.0161, D(x): -13.3721, D(G(z)): -15.4782
2025-12-17 19:50:23,138 - Epoch [9/80], Step [400/1875], D Loss: -1.5432, G Loss: 17.0465, GP: 0.0096, D(x): -15.7841, D(G(z)): -17.4229
2025-12-17 19:50:29,576 - Epoch [9/80], Step [600/1875], D Loss: -2.3710, G Loss: 16.7122, GP: 0.0051, D(x): -14.6689, D(G(z)): -17.0907
2025-12-17 19:50:35,970 - Epoch [9/80], Step [800/1875], D Loss: -1.4005, G Loss: 16.4421, GP: 0.0104, D(x): -13.9503, D(G(z)): -15.4550
